Period,Ratio,Group,Keyword,Gender
2018-12-01,0.08739,10,코엔자임q10,Female
2018-12-01,2.95702,20,코엔자임q10,Female
2018-12-01,10.01456,30,코엔자임q10,Female
2018-12-01,9.51201,40,코엔자임q10,Female
2018-12-01,4.59577,50,코엔자임q10,Female
2018-12-01,0.97596,60,코엔자임q10,Female
2019-01-01,0.01456,10,코엔자임q10,Female
2019-01-01,4.55207,20,코엔자임q10,Female
2019-01-01,15.9359,30,코엔자임q10,Female
2019-01-01,12.41077,40,코엔자임q10,Female
2019-01-01,7.16678,50,코엔자임q10,Female
2019-01-01,1.67516,60,코엔자임q10,Female
2019-02-01,0.09468,10,코엔자임q10,Female
2019-02-01,3.69264,20,코엔자임q10,Female
2019-02-01,10.91769,30,코엔자임q10,Female
2019-02-01,9.86161,40,코엔자임q10,Female
2019-02-01,5.05462,50,코엔자임q10,Female
2019-02-01,1.72614,60,코엔자임q10,Female
2019-03-01,0.16023,10,코엔자임q10,Female
2019-03-01,4.72687,20,코엔자임q10,Female
2019-03-01,16.48215,30,코엔자임q10,Female
2019-03-01,16.72978,40,코엔자임q10,Female
2019-03-01,11.77713,50,코엔자임q10,Female
2019-03-01,3.02257,60,코엔자임q10,Female
2019-04-01,0.10924,10,코엔자임q10,Female
2019-04-01,4.00582,20,코엔자임q10,Female
2019-04-01,11.86453,30,코엔자임q10,Female
2019-04-01,13.45957,40,코엔자임q10,Female
2019-04-01,8.24471,50,코엔자임q10,Female
2019-04-01,1.87181,60,코엔자임q10,Female
2019-05-01,0.08739,10,코엔자임q10,Female
2019-05-01,3.22651,20,코엔자임q10,Female
2019-05-01,10.24034,30,코엔자임q10,Female
2019-05-01,11.13619,40,코엔자임q10,Female
2019-05-01,6.2418,50,코엔자임q10,Female
2019-05-01,1.65331,60,코엔자임q10,Female
2019-06-01,0.05098,10,코엔자임q10,Female
2019-06-01,1.01966,20,코엔자임q10,Female
2019-06-01,4.46467,30,코엔자임q10,Female
2019-06-01,3.13182,40,코엔자임q10,Female
2019-06-01,1.65331,50,코엔자임q10,Female
2019-06-01,0.42243,60,코엔자임q10,Female
2019-07-01,0.02913,10,코엔자임q10,Female
2019-07-01,2.62199,20,코엔자임q10,Female
2019-07-01,10.12381,30,코엔자임q10,Female
2019-07-01,8.689,40,코엔자임q10,Female
2019-07-01,4.74872,50,코엔자임q10,Female
2019-07-01,1.25273,60,코엔자임q10,Female
2019-08-01,0.06554,10,코엔자임q10,Female
2019-08-01,3.57611,20,코엔자임q10,Female
2019-08-01,10.94683,30,코엔자임q10,Female
2019-08-01,11.29643,40,코엔자임q10,Female
2019-08-01,6.05243,50,코엔자임q10,Female
2019-08-01,2.14857,60,코엔자임q10,Female
2019-09-01,0.06554,10,코엔자임q10,Female
2019-09-01,3.64166,20,코엔자임q10,Female
2019-09-01,12.01019,30,코엔자임q10,Female
2019-09-01,11.50036,40,코엔자임q10,Female
2019-09-01,6.82447,50,코엔자임q10,Female
2019-09-01,1.45666,60,코엔자임q10,Female
2019-10-01,0.08011,10,코엔자임q10,Female
2019-10-01,3.41587,20,코엔자임q10,Female
2019-10-01,11.60233,30,코엔자임q10,Female
2019-10-01,12.44719,40,코엔자임q10,Female
2019-10-01,7.5091,50,코엔자임q10,Female
2019-10-01,1.73343,60,코엔자임q10,Female
2019-11-01,0.00728,10,코엔자임q10,Female
2019-11-01,3.43772,20,코엔자임q10,Female
2019-11-01,11.66788,30,코엔자임q10,Female
2019-11-01,12.22141,40,코엔자임q10,Female
2019-11-01,8.39038,50,코엔자임q10,Female
2019-11-01,1.85724,60,코엔자임q10,Female
2019-12-01,0.05098,10,코엔자임q10,Female
2019-12-01,3.78004,20,코엔자임q10,Female
2019-12-01,12.68026,30,코엔자임q10,Female
2019-12-01,12.99344,40,코엔자임q10,Female
2019-12-01,7.9898,50,코엔자임q10,Female
2019-12-01,2.29424,60,코엔자임q10,Female
2020-01-01,0.05098,10,코엔자임q10,Female
2020-01-01,3.10997,20,코엔자임q10,Female
2020-01-01,14.15877,30,코엔자임q10,Female
2020-01-01,14.95994,40,코엔자임q10,Female
2020-01-01,8.47778,50,코엔자임q10,Female
2020-01-01,2.11216,60,코엔자임q10,Female
2020-02-01,0.08011,10,코엔자임q10,Female
2020-02-01,3.45957,20,코엔자임q10,Female
2020-02-01,13.75091,30,코엔자임q10,Female
2020-02-01,15.48434,40,코엔자임q10,Female
2020-02-01,9.50473,50,코엔자임q10,Female
2020-02-01,2.22141,60,코엔자임q10,Female
2020-03-01,0.09468,10,코엔자임q10,Female
2020-03-01,4.18062,20,코엔자임q10,Female
2020-03-01,16.21995,30,코엔자임q10,Female
2020-03-01,20.30589,40,코엔자임q10,Female
2020-03-01,13.82374,50,코엔자임q10,Female
2020-03-01,4.22432,60,코엔자임q10,Female
2020-04-01,0.14566,10,코엔자임q10,Female
2020-04-01,9.52658,20,코엔자임q10,Female
2020-04-01,21.68244,30,코엔자임q10,Female
2020-04-01,21.47123,40,코엔자임q10,Female
2020-04-01,13.99126,50,코엔자임q10,Female
2020-04-01,3.88201,60,코엔자임q10,Female
2020-05-01,0.08011,10,코엔자임q10,Female
2020-05-01,16.74435,20,코엔자임q10,Female
2020-05-01,24.69045,30,코엔자임q10,Female
2020-05-01,25.04734,40,코엔자임q10,Female
2020-05-01,17.21048,50,코엔자임q10,Female
2020-05-01,5.46249,60,코엔자임q10,Female
2020-06-01,0.05098,10,코엔자임q10,Female
2020-06-01,21.38383,20,코엔자임q10,Female
2020-06-01,25.52804,30,코엔자임q10,Female
2020-06-01,22.10487,40,코엔자임q10,Female
2020-06-01,13.98397,50,코엔자임q10,Female
2020-06-01,3.66351,60,코엔자임q10,Female
2020-07-01,0.14566,10,코엔자임q10,Female
2020-07-01,11.28914,20,코엔자임q10,Female
2020-07-01,22.11216,30,코엔자임q10,Female
2020-07-01,23.35032,40,코엔자임q10,Female
2020-07-01,15.62272,50,코엔자임q10,Female
2020-07-01,4.9308,60,코엔자임q10,Female
2020-08-01,0.08739,10,코엔자임q10,Female
2020-08-01,5.92862,20,코엔자임q10,Female
2020-08-01,20.46613,30,코엔자임q10,Female
2020-08-01,21.58776,40,코엔자임q10,Female
2020-08-01,14.4501,50,코엔자임q10,Female
2020-08-01,3.84559,60,코엔자임q10,Female
2020-09-01,0.08739,10,코엔자임q10,Female
2020-09-01,6.71522,20,코엔자임q10,Female
2020-09-01,23.85287,30,코엔자임q10,Female
2020-09-01,24.87982,40,코엔자임q10,Female
2020-09-01,16.30735,50,코엔자임q10,Female
2020-09-01,4.47195,60,코엔자임q10,Female
2020-10-01,0.16751,10,코엔자임q10,Female
2020-10-01,7.00655,20,코엔자임q10,Female
2020-10-01,25.92134,30,코엔자임q10,Female
2020-10-01,28.76183,40,코엔자임q10,Female
2020-10-01,20.45884,50,코엔자임q10,Female
2020-10-01,5.9796,60,코엔자임q10,Female
2020-11-01,0.10196,10,코엔자임q10,Female
2020-11-01,5.85579,20,코엔자임q10,Female
2020-11-01,20.19664,30,코엔자임q10,Female
2020-11-01,23.46686,40,코엔자임q10,Female
2020-11-01,14.30444,50,코엔자임q10,Female
2020-11-01,4.46467,60,코엔자임q10,Female
2020-12-01,0.30589,10,코엔자임q10,Female
2020-12-01,6.30735,20,코엔자임q10,Female
2020-12-01,23.90386,30,코엔자임q10,Female
2020-12-01,27.0284,40,코엔자임q10,Female
2020-12-01,16.51128,50,코엔자임q10,Female
2020-12-01,5.42607,60,코엔자임q10,Female
2021-01-01,0.08739,10,코엔자임q10,Female
2021-01-01,5.91405,20,코엔자임q10,Female
2021-01-01,23.49599,30,코엔자임q10,Female
2021-01-01,29.15513,40,코엔자임q10,Female
2021-01-01,22.20684,50,코엔자임q10,Female
2021-01-01,7.74217,60,코엔자임q10,Female
2021-02-01,0.15294,10,코엔자임q10,Female
2021-02-01,4.9308,20,코엔자임q10,Female
2021-02-01,17.83685,30,코엔자임q10,Female
2021-02-01,23.64166,40,코엔자임q10,Female
2021-02-01,15.57902,50,코엔자임q10,Female
2021-02-01,5.87035,60,코엔자임q10,Female
2021-03-01,0.04369,10,코엔자임q10,Female
2021-03-01,5.60815,20,코엔자임q10,Female
2021-03-01,23.45957,30,코엔자임q10,Female
2021-03-01,28.27385,40,코엔자임q10,Female
2021-03-01,19.19155,50,코엔자임q10,Female
2021-03-01,7.29788,60,코엔자임q10,Female
2021-04-01,0.05098,10,코엔자임q10,Female
2021-04-01,5.76839,20,코엔자임q10,Female
2021-04-01,19.87618,30,코엔자임q10,Female
2021-04-01,28.15731,40,코엔자임q10,Female
2021-04-01,21.14348,50,코엔자임q10,Female
2021-04-01,7.66205,60,코엔자임q10,Female
2021-05-01,0.24763,10,코엔자임q10,Female
2021-05-01,7.1595,20,코엔자임q10,Female
2021-05-01,21.87181,30,코엔자임q10,Female
2021-05-01,27.5965,40,코엔자임q10,Female
2021-05-01,20.72833,50,코엔자임q10,Female
2021-05-01,6.5914,60,코엔자임q10,Female
2021-06-01,0.14566,10,코엔자임q10,Female
2021-06-01,5.68099,20,코엔자임q10,Female
2021-06-01,18.92206,30,코엔자임q10,Female
2021-06-01,26.38018,40,코엔자임q10,Female
2021-06-01,20.27676,50,코엔자임q10,Female
2021-06-01,7.378,60,코엔자임q10,Female
2021-07-01,0.13838,10,코엔자임q10,Female
2021-07-01,6.45302,20,코엔자임q10,Female
2021-07-01,23.06627,30,코엔자임q10,Female
2021-07-01,26.14712,40,코엔자임q10,Female
2021-07-01,17.77858,50,코엔자임q10,Female
2021-07-01,5.64457,60,코엔자임q10,Female
2021-08-01,0.29861,10,코엔자임q10,Female
2021-08-01,8.7327,20,코엔자임q10,Female
2021-08-01,27.14493,30,코엔자임q10,Female
2021-08-01,34.22432,40,코엔자임q10,Female
2021-08-01,30.53896,50,코엔자임q10,Female
2021-08-01,11.97378,60,코엔자임q10,Female
2021-09-01,0.05098,10,코엔자임q10,Female
2021-09-01,5.12017,20,코엔자임q10,Female
2021-09-01,23.64166,30,코엔자임q10,Female
2021-09-01,28.89293,40,코엔자임q10,Female
2021-09-01,18.98761,50,코엔자임q10,Female
2021-09-01,6.64967,60,코엔자임q10,Female
2021-10-01,0.13109,10,코엔자임q10,Female
2021-10-01,5.00364,20,코엔자임q10,Female
2021-10-01,18.9075,30,코엔자임q10,Female
2021-10-01,29.97815,40,코엔자임q10,Female
2021-10-01,24.0131,50,코엔자임q10,Female
2021-10-01,7.80772,60,코엔자임q10,Female
2021-11-01,0.03641,10,코엔자임q10,Female
2021-11-01,4.98179,20,코엔자임q10,Female
2021-11-01,19.30808,30,코엔자임q10,Female
2021-11-01,26.52585,40,코엔자임q10,Female
2021-11-01,21.36198,50,코엔자임q10,Female
2021-11-01,7.93882,60,코엔자임q10,Female
2021-12-01,0.09468,10,코엔자임q10,Female
2021-12-01,5.91405,20,코엔자임q10,Female
2021-12-01,24.42097,30,코엔자임q10,Female
2021-12-01,34.06409,40,코엔자임q10,Female
2021-12-01,27.4217,50,코엔자임q10,Female
2021-12-01,11.43481,60,코엔자임q10,Female
2022-01-01,0.01456,10,코엔자임q10,Female
2022-01-01,5.46249,20,코엔자임q10,Female
2022-01-01,21.95921,30,코엔자임q10,Female
2022-01-01,32.89876,40,코엔자임q10,Female
2022-01-01,25.71012,50,코엔자임q10,Female
2022-01-01,10.05098,60,코엔자임q10,Female
2022-02-01,0.00728,10,코엔자임q10,Female
2022-02-01,4.63947,20,코엔자임q10,Female
2022-02-01,22.78222,30,코엔자임q10,Female
2022-02-01,34.18062,40,코엔자임q10,Female
2022-02-01,30.55353,50,코엔자임q10,Female
2022-02-01,11.63146,60,코엔자임q10,Female
2022-03-01,0.04369,10,코엔자임q10,Female
2022-03-01,4.20975,20,코엔자임q10,Female
2022-03-01,21.63874,30,코엔자임q10,Female
2022-03-01,25.1056,40,코엔자임q10,Female
2022-03-01,23.51056,50,코엔자임q10,Female
2022-03-01,7.80772,60,코엔자임q10,Female
2022-04-01,0.08739,10,코엔자임q10,Female
2022-04-01,3.83831,20,코엔자임q10,Female
2022-04-01,16.40932,30,코엔자임q10,Female
2022-04-01,22.98616,40,코엔자임q10,Female
2022-04-01,18.689,50,코엔자임q10,Female
2022-04-01,7.34158,60,코엔자임q10,Female
2022-05-01,0.02184,10,코엔자임q10,Female
2022-05-01,4.57392,20,코엔자임q10,Female
2022-05-01,16.90458,30,코엔자임q10,Female
2022-05-01,22.54187,40,코엔자임q10,Female
2022-05-01,20.92498,50,코엔자임q10,Female
2022-05-01,8.08448,60,코엔자임q10,Female
2022-06-01,0.08739,10,코엔자임q10,Female
2022-06-01,3.35032,20,코엔자임q10,Female
2022-06-01,15.04734,30,코엔자임q10,Female
2022-06-01,22.60742,40,코엔자임q10,Female
2022-06-01,18.01165,50,코엔자임q10,Female
2022-06-01,7.35615,60,코엔자임q10,Female
2022-07-01,0.10196,10,코엔자임q10,Female
2022-07-01,4.21704,20,코엔자임q10,Female
2022-07-01,18.98761,30,코엔자임q10,Female
2022-07-01,26.4166,40,코엔자임q10,Female
2022-07-01,20.12381,50,코엔자임q10,Female
2022-07-01,7.26147,60,코엔자임q10,Female
2022-08-01,0.07283,10,코엔자임q10,Female
2022-08-01,2.70939,20,코엔자임q10,Female
2022-08-01,15.04005,30,코엔자임q10,Female
2022-08-01,20.36416,40,코엔자임q10,Female
2022-08-01,17.17407,50,코엔자임q10,Female
2022-08-01,5.59359,60,코엔자임q10,Female
2022-09-01,0.16023,10,코엔자임q10,Female
2022-09-01,7.13765,20,코엔자임q10,Female
2022-09-01,24.29715,30,코엔자임q10,Female
2022-09-01,32.01019,40,코엔자임q10,Female
2022-09-01,21.54406,50,코엔자임q10,Female
2022-09-01,7.10852,60,코엔자임q10,Female
2022-10-01,0.10924,10,코엔자임q10,Female
2022-10-01,4.2316,20,코엔자임q10,Female
2022-10-01,15.28769,30,코엔자임q10,Female
2022-10-01,23.01529,40,코엔자임q10,Female
2022-10-01,16.5914,50,코엔자임q10,Female
2022-10-01,5.30954,60,코엔자임q10,Female
2022-11-01,0.02913,10,코엔자임q10,Female
2022-11-01,100.0,20,코엔자임q10,Female
2022-11-01,86.8536,30,코엔자임q10,Female
2022-11-01,41.39111,40,코엔자임q10,Female
2022-11-01,18.7764,50,코엔자임q10,Female
2022-11-01,6.4603,60,코엔자임q10,Female
2022-12-01,0.20393,10,코엔자임q10,Female
2022-12-01,15.05462,20,코엔자임q10,Female
2022-12-01,51.00509,30,코엔자임q10,Female
2022-12-01,41.04879,40,코엔자임q10,Female
2022-12-01,34.87982,50,코엔자임q10,Female
2022-12-01,10.40786,60,코엔자임q10,Female
2023-01-01,4.06409,20,코엔자임q10,Female
2023-01-01,16.1981,30,코엔자임q10,Female
2023-01-01,28.78368,40,코엔자임q10,Female
2023-01-01,26.64967,50,코엔자임q10,Female
2023-01-01,9.91988,60,코엔자임q10,Female
2023-02-01,0.05098,10,코엔자임q10,Female
2023-02-01,3.84559,20,코엔자임q10,Female
2023-02-01,22.34522,30,코엔자임q10,Female
2023-02-01,34.20975,40,코엔자임q10,Female
2023-02-01,33.33576,50,코엔자임q10,Female
2023-02-01,14.5812,60,코엔자임q10,Female
2023-03-01,0.00728,10,코엔자임q10,Female
2023-03-01,4.4064,20,코엔자임q10,Female
2023-03-01,22.27239,30,코엔자임q10,Female
2023-03-01,33.56154,40,코엔자임q10,Female
2023-03-01,29.57028,50,코엔자임q10,Female
2023-03-01,10.99053,60,코엔자임q10,Female
2023-04-01,0.04369,10,코엔자임q10,Female
2023-04-01,3.12454,20,코엔자임q10,Female
2023-04-01,19.98543,30,코엔자임q10,Female
2023-04-01,31.23816,40,코엔자임q10,Female
2023-04-01,27.41442,50,코엔자임q10,Female
2023-04-01,12.52731,60,코엔자임q10,Female
2023-05-01,0.26948,10,코엔자임q10,Female
2023-05-01,4.33357,20,코엔자임q10,Female
2023-05-01,18.45593,30,코엔자임q10,Female
2023-05-01,35.11289,40,코엔자임q10,Female
2023-05-01,35.79752,50,코엔자임q10,Female
2023-05-01,15.68827,60,코엔자임q10,Female
2023-06-01,0.03641,10,코엔자임q10,Female
2023-06-01,3.40131,20,코엔자임q10,Female
2023-06-01,14.55207,30,코엔자임q10,Female
2023-06-01,28.63801,40,코엔자임q10,Female
2023-06-01,27.8587,50,코엔자임q10,Female
2023-06-01,11.85724,60,코엔자임q10,Female
2023-07-01,0.05098,10,코엔자임q10,Female
2023-07-01,2.00291,20,코엔자임q10,Female
2023-07-01,9.29351,30,코엔자임q10,Female
2023-07-01,17.52367,40,코엔자임q10,Female
2023-07-01,17.15222,50,코엔자임q10,Female
2023-07-01,6.62782,60,코엔자임q10,Female
2018-01-01,0.03308,10,코엔자임q10,Male
2018-01-01,1.57587,20,코엔자임q10,Male
2018-01-01,4.22302,30,코엔자임q10,Male
2018-01-01,3.615,40,코엔자임q10,Male
2018-01-01,1.59655,50,코엔자임q10,Male
2018-01-01,0.37225,60,코엔자임q10,Male
2018-02-01,0.04549,10,코엔자임q10,Male
2018-02-01,1.43938,20,코엔자임q10,Male
2018-02-01,3.23447,30,코엔자임q10,Male
2018-02-01,2.46515,40,코엔자임q10,Male
2018-02-01,1.19948,50,코엔자임q10,Male
2018-02-01,0.23576,60,코엔자임q10,Male
2018-03-01,0.00827,10,코엔자임q10,Male
2018-03-01,1.93572,20,코엔자임q10,Male
2018-03-01,4.69868,30,코엔자임q10,Male
2018-03-01,4.56218,40,코엔자임q10,Male
2018-03-01,2.22111,50,코엔자임q10,Male
2018-03-01,1.15812,60,코엔자임q10,Male
2018-04-01,0.0124,10,코엔자임q10,Male
2018-04-01,1.55933,20,코엔자임q10,Male
2018-04-01,3.47024,30,코엔자임q10,Male
2018-04-01,4.26438,40,코엔자임q10,Male
2018-04-01,1.50142,50,코엔자임q10,Male
2018-04-01,0.84377,60,코엔자임q10,Male
2018-05-01,0.05377,10,코엔자임q10,Male
2018-05-01,2.35347,20,코엔자임q10,Male
2018-05-01,5.69963,30,코엔자임q10,Male
2018-05-01,5.36046,40,코엔자임q10,Male
2018-05-01,2.46928,50,코엔자임q10,Male
2018-05-01,1.55933,60,코엔자임q10,Male
2018-06-01,0.12408,10,코엔자임q10,Male
2018-06-01,1.96881,20,코엔자임q10,Male
2018-06-01,6.0057,30,코엔자임q10,Male
2018-06-01,6.55581,40,코엔자임q10,Male
2018-06-01,3.89626,50,코엔자임q10,Male
2018-06-01,1.79509,60,코엔자임q10,Male
2018-07-01,0.14476,10,코엔자임q10,Male
2018-07-01,2.06808,20,코엔자임q10,Male
2018-07-01,6.35314,30,코엔자임q10,Male
2018-07-01,4.84344,40,코엔자임q10,Male
2018-07-01,2.22525,50,코엔자임q10,Male
2018-07-01,0.99267,60,코엔자임q10,Male
2018-08-01,0.02068,10,코엔자임q10,Male
2018-08-01,1.63792,20,코엔자임q10,Male
2018-08-01,4.35951,30,코엔자임q10,Male
2018-08-01,4.66559,40,코엔자임q10,Male
2018-08-01,2.39483,50,코엔자임q10,Male
2018-08-01,0.71969,60,코엔자임q10,Male
2018-09-01,0.02068,10,코엔자임q10,Male
2018-09-01,1.41456,20,코엔자임q10,Male
2018-09-01,4.44223,30,코엔자임q10,Male
2018-09-01,3.94176,40,코엔자임q10,Male
2018-09-01,1.64205,50,코엔자임q10,Male
2018-09-01,0.89341,60,코엔자임q10,Male
2018-10-01,0.09099,10,코엔자임q10,Male
2018-10-01,1.83231,20,코엔자임q10,Male
2018-10-01,5.41423,30,코엔자임q10,Male
2018-10-01,5.35633,40,코엔자임q10,Male
2018-10-01,2.45274,50,코엔자임q10,Male
2018-10-01,1.60483,60,코엔자임q10,Male
2018-11-01,0.03308,10,코엔자임q10,Male
2018-11-01,1.57587,20,코엔자임q10,Male
2018-11-01,4.45051,30,코엔자임q10,Male
2018-11-01,3.87972,40,코엔자임q10,Male
2018-11-01,2.09703,50,코엔자임q10,Male
2018-11-01,0.9265,60,코엔자임q10,Male
2018-12-01,0.06617,10,코엔자임q10,Male
2018-12-01,1.39388,20,코엔자임q10,Male
2018-12-01,3.99553,30,코엔자임q10,Male
2018-12-01,4.496,40,코엔자임q10,Male
2018-12-01,1.77441,50,코엔자임q10,Male
2018-12-01,0.77346,60,코엔자임q10,Male
2019-01-01,0.00827,10,코엔자임q10,Male
2019-01-01,1.39802,20,코엔자임q10,Male
